id,label
TEST_06006,Forest Wagtail
TEST_06007,Northern Lapwing
TEST_06008,Forest Wagtail
TEST_06009,Indian Roller
TEST_06010,Forest Wagtail
TEST_06011,Cattle Egret
TEST_06012,Common Myna
TEST_06013,Red-Wattled Lapwing
TEST_06014,Common Kingfisher
TEST_06015,Brown-Headed Barbet
TEST_06016,Indian Pitta
TEST_06017,Northern Lapwing
TEST_06018,Common Tailorbird
TEST_06019,Brown-Headed Barbet
TEST_06020,Jungle Babbler
TEST_06021,Common Myna
TEST_06022,House Crow
TEST_06023,Indian Grey Hornbill
TEST_06024,Northern Lapwing
TEST_06025,Common Kingfisher
TEST_06026,Red-Wattled Lapwing
TEST_06027,White Wagtail
TEST_06028,Red-Wattled Lapwing
TEST_06029,Common Tailorbird
TEST_06030,White Wagtail
TEST_06031,Sarus Crane
TEST_06032,Hoopoe
TEST_06033,Forest Wagtail
TEST_06034,Hoopoe
TEST_06035,White Wagtail
TEST_06036,Coppersmith Barbet
TEST_06037,Hoopoe
TEST_06038,Asian Green Bee-Eater
TEST_06039,Cattle Egret
TEST_06040,Indian Peacock
TEST_06041,Indian Grey Hornbill
TEST_06042,White-Breasted Waterhen
TEST_06043,Northern Lapwing
TEST_06044,Common Myna
TEST_06045,Common Tailorbird
TEST_06046,Common Tailorbird
TEST_06047,Indian Roller
TEST_06048,White-Breasted Kingfisher
TEST_06049,Gray Wagtail
TEST_06050,White Wagtail
TEST_06051,Cattle Egret
TEST_06052,Forest Wagtail
TEST_06053,Indian Peacock
TEST_06054,Common Tailorbird
TEST_06055,Forest Wagtail
TEST_06056,Brown-Headed Barbet
TEST_06057,Common Kingfisher
TEST_06058,Jungle Babbler
TEST_06059,Indian Roller
TEST_06060,White-Breasted Waterhen
TEST_06061,Red-Wattled Lapwing
TEST_06062,Sarus Crane
TEST_06063,Common Myna
TEST_06064,Indian Grey Hornbill
TEST_06065,Indian Peacock
TEST_06066,Indian Peacock
TEST_06067,Ruddy Shelduck
TEST_06068,Sarus Crane
TEST_06069,Common Myna
TEST_06070,Common Kingfisher
TEST_06071,Cattle Egret
TEST_06072,Indian Pitta
TEST_06073,Indian Grey Hornbill
TEST_06074,Sarus Crane
TEST_06075,White Wagtail
TEST_06076,Coppersmith Barbet
TEST_06077,Rufous Treepie
TEST_06078,Common Myna
TEST_06079,White Wagtail
TEST_06080,Red-Wattled Lapwing
TEST_06081,Common Kingfisher
TEST_06082,Indian Grey Hornbill
TEST_06083,Common Kingfisher
TEST_06084,Indian Grey Hornbill
TEST_06085,Common Myna
TEST_06086,White Wagtail
TEST_06087,Forest Wagtail
TEST_06088,Common Myna
TEST_06089,White Wagtail
TEST_06090,Asian Green Bee-Eater
TEST_06091,Sarus Crane
TEST_06092,Brown-Headed Barbet
TEST_06093,Rufous Treepie
TEST_06094,Coppersmith Barbet
TEST_06095,Common Myna
TEST_06096,Hoopoe
TEST_06097,Indian Pitta
TEST_06098,Hoopoe
TEST_06099,White-Breasted Waterhen
TEST_06100,White-Breasted Waterhen
TEST_06101,White Wagtail
TEST_06102,Indian Grey Hornbill
TEST_06103,House Crow
TEST_06104,Indian Peacock
TEST_06105,Common Kingfisher
TEST_06106,House Crow
TEST_06107,Common Tailorbird
TEST_06108,Indian Roller
TEST_06109,Cattle Egret
TEST_06110,Hoopoe
TEST_06111,Common Kingfisher
TEST_06112,Jungle Babbler
TEST_06113,Hoopoe
TEST_06114,Indian Peacock
TEST_06115,White Wagtail
TEST_06116,Ruddy Shelduck
TEST_06117,Asian Green Bee-Eater
TEST_06118,Brown-Headed Barbet
TEST_06119,White Wagtail
TEST_06120,Red-Wattled Lapwing
TEST_06121,House Crow
TEST_06122,Jungle Babbler
TEST_06123,Cattle Egret
TEST_06124,Northern Lapwing
TEST_06125,Northern Lapwing
TEST_06126,White Wagtail
TEST_06127,Indian Grey Hornbill
TEST_06128,Coppersmith Barbet
TEST_06129,Coppersmith Barbet
TEST_06130,Indian Roller
TEST_06131,White Wagtail
TEST_06132,Common Kingfisher
TEST_06133,Jungle Babbler
TEST_06134,Common Tailorbird
TEST_06135,Ruddy Shelduck
TEST_06136,Common Myna
TEST_06137,Forest Wagtail
TEST_06138,White-Breasted Waterhen
TEST_06139,Hoopoe
TEST_06140,White-Breasted Kingfisher
TEST_06141,Jungle Babbler
TEST_06142,Hoopoe
TEST_06143,Indian Grey Hornbill
TEST_06144,Red-Wattled Lapwing
TEST_06145,Sarus Crane
TEST_06146,Hoopoe
TEST_06147,Indian Peacock
TEST_06148,Asian Green Bee-Eater
TEST_06149,House Crow
TEST_06150,Hoopoe
TEST_06151,White-Breasted Waterhen
TEST_06152,Forest Wagtail
TEST_06153,White-Breasted Waterhen
TEST_06154,Common Tailorbird
TEST_06155,Indian Grey Hornbill
TEST_06156,Indian Peacock
TEST_06157,Common Kingfisher
TEST_06158,Hoopoe
TEST_06159,Indian Peacock
TEST_06160,Coppersmith Barbet
TEST_06161,Indian Grey Hornbill
TEST_06162,Indian Grey Hornbill
TEST_06163,House Crow
TEST_06164,Cattle Egret
TEST_06165,Common Tailorbird
TEST_06166,Ruddy Shelduck
TEST_06167,Indian Grey Hornbill
TEST_06168,Common Myna
TEST_06169,Indian Roller
TEST_06170,Asian Green Bee-Eater
TEST_06171,Red-Wattled Lapwing
TEST_06172,White-Breasted Waterhen
TEST_06173,Indian Roller
TEST_06174,Common Tailorbird
TEST_06175,Indian Roller
TEST_06176,Ruddy Shelduck
TEST_06177,Sarus Crane
TEST_06178,Forest Wagtail
TEST_06179,Indian Roller
TEST_06180,White-Breasted Waterhen
TEST_06181,Indian Grey Hornbill
TEST_06182,Jungle Babbler
TEST_06183,Forest Wagtail
TEST_06184,Hoopoe
TEST_06185,Cattle Egret
TEST_06186,Common Myna
TEST_06187,Northern Lapwing
TEST_06188,Common Myna
TEST_06189,Indian Grey Hornbill
TEST_06190,Rufous Treepie
TEST_06191,Sarus Crane
TEST_06192,House Crow
TEST_06193,Common Tailorbird
TEST_06194,Northern Lapwing
TEST_06195,Asian Green Bee-Eater
TEST_06196,Indian Pitta
TEST_06197,Rufous Treepie
TEST_06198,Brown-Headed Barbet
TEST_06199,Common Kingfisher
TEST_06200,Cattle Egret
TEST_06201,Asian Green Bee-Eater
TEST_06202,Common Tailorbird
TEST_06203,Ruddy Shelduck
TEST_06204,Brown-Headed Barbet
TEST_06205,Cattle Egret
TEST_06206,Forest Wagtail
TEST_06207,Common Rosefinch
TEST_06208,Jungle Babbler
TEST_06209,Indian Grey Hornbill
TEST_06210,White-Breasted Waterhen
TEST_06211,Ruddy Shelduck
TEST_06212,Common Rosefinch
TEST_06213,Coppersmith Barbet
TEST_06214,Indian Grey Hornbill
TEST_06215,White-Breasted Waterhen
TEST_06216,Indian Grey Hornbill
TEST_06217,Indian Pitta
TEST_06218,Common Tailorbird
TEST_06219,Common Tailorbird
TEST_06220,Cattle Egret
TEST_06221,Indian Roller
TEST_06222,Asian Green Bee-Eater
TEST_06223,Hoopoe
TEST_06224,Cattle Egret
TEST_06225,Indian Pitta
TEST_06226,Jungle Babbler
TEST_06227,Forest Wagtail
TEST_06228,Brown-Headed Barbet
TEST_06229,Common Kingfisher
TEST_06230,Hoopoe
TEST_06231,White Wagtail
TEST_06232,White Wagtail
TEST_06233,Common Myna
TEST_06234,Cattle Egret
TEST_06235,Indian Roller
TEST_06236,Indian Grey Hornbill
TEST_06237,Cattle Egret
TEST_06238,Indian Grey Hornbill
TEST_06239,Rufous Treepie
TEST_06240,Brown-Headed Barbet
TEST_06241,Jungle Babbler
TEST_06242,Indian Pitta
TEST_06243,Common Kingfisher
TEST_06244,Forest Wagtail
TEST_06245,White-Breasted Kingfisher
TEST_06246,White-Breasted Waterhen
TEST_06247,Brown-Headed Barbet
TEST_06248,Common Tailorbird
TEST_06249,Cattle Egret
TEST_06250,Jungle Babbler
TEST_06251,Common Kingfisher
TEST_06252,Gray Wagtail
TEST_06253,Coppersmith Barbet
TEST_06254,Ruddy Shelduck
TEST_06255,Rufous Treepie
TEST_06256,Red-Wattled Lapwing
TEST_06257,House Crow
TEST_06258,Indian Peacock
TEST_06259,Common Rosefinch
TEST_06260,Common Myna
TEST_06261,Hoopoe
TEST_06262,Common Kingfisher
TEST_06263,Common Myna
TEST_06264,Common Kingfisher
TEST_06265,Indian Grey Hornbill
TEST_06266,Indian Peacock
TEST_06267,Northern Lapwing
TEST_06268,Common Kingfisher
TEST_06269,Jungle Babbler
TEST_06270,Rufous Treepie
TEST_06271,Asian Green Bee-Eater
TEST_06272,House Crow
TEST_06273,Cattle Egret
TEST_06274,Red-Wattled Lapwing
TEST_06275,Northern Lapwing
TEST_06276,Cattle Egret
TEST_06277,Common Kingfisher
TEST_06278,Indian Pitta
TEST_06279,Sarus Crane
TEST_06280,Brown-Headed Barbet
TEST_06281,Cattle Egret
TEST_06282,Common Tailorbird
TEST_06283,Common Myna
TEST_06284,Common Myna
TEST_06285,House Crow
TEST_06286,Red-Wattled Lapwing
TEST_06287,Indian Roller
TEST_06288,Jungle Babbler
TEST_06289,Indian Roller
TEST_06290,Rufous Treepie
TEST_06291,Red-Wattled Lapwing
TEST_06292,Indian Pitta
TEST_06293,Ruddy Shelduck
TEST_06294,Indian Pitta
TEST_06295,Common Kingfisher
TEST_06296,Red-Wattled Lapwing
TEST_06297,Gray Wagtail
TEST_06298,Red-Wattled Lapwing
TEST_06299,House Crow
TEST_06300,Indian Peacock
TEST_06301,Hoopoe
TEST_06302,Rufous Treepie
TEST_06303,Hoopoe
TEST_06304,Common Kingfisher
TEST_06305,Indian Peacock
TEST_06306,Common Kingfisher
TEST_06307,White-Breasted Kingfisher
TEST_06308,Indian Grey Hornbill
TEST_06309,Indian Pitta
TEST_06310,Common Tailorbird
TEST_06311,Indian Peacock
TEST_06312,Northern Lapwing
TEST_06313,House Crow
TEST_06314,Indian Grey Hornbill
TEST_06315,Common Kingfisher
TEST_06316,Forest Wagtail
TEST_06317,Indian Peacock
TEST_06318,Common Kingfisher
TEST_06319,Common Myna
TEST_06320,Forest Wagtail
TEST_06321,Common Rosefinch
TEST_06322,White-Breasted Kingfisher
TEST_06323,White-Breasted Waterhen
TEST_06324,Asian Green Bee-Eater
TEST_06325,House Crow
TEST_06326,Jungle Babbler
TEST_06327,Forest Wagtail
TEST_06328,House Crow
TEST_06329,Coppersmith Barbet
TEST_06330,Indian Peacock
TEST_06331,Common Kingfisher
TEST_06332,Sarus Crane
TEST_06333,Indian Roller
TEST_06334,Northern Lapwing
TEST_06335,Red-Wattled Lapwing
TEST_06336,Common Myna
TEST_06337,Common Kingfisher
TEST_06338,Rufous Treepie
TEST_06339,Indian Grey Hornbill
TEST_06340,Common Rosefinch
TEST_06341,Brown-Headed Barbet
TEST_06342,Asian Green Bee-Eater
TEST_06343,Hoopoe
TEST_06344,Common Rosefinch
TEST_06345,Common Tailorbird
TEST_06346,Indian Peacock
TEST_06347,Gray Wagtail
TEST_06348,Common Kingfisher
TEST_06349,Coppersmith Barbet
TEST_06350,Brown-Headed Barbet
TEST_06351,Forest Wagtail
TEST_06352,White-Breasted Kingfisher
TEST_06353,Common Kingfisher
TEST_06354,Rufous Treepie
TEST_06355,Coppersmith Barbet
TEST_06356,Northern Lapwing
TEST_06357,Indian Peacock
TEST_06358,Forest Wagtail
TEST_06359,Common Kingfisher
TEST_06360,Sarus Crane
TEST_06361,House Crow
TEST_06362,Indian Peacock
TEST_06363,Common Kingfisher
TEST_06364,White-Breasted Kingfisher
TEST_06365,House Crow
TEST_06366,Hoopoe
TEST_06367,White-Breasted Kingfisher
TEST_06368,House Crow
TEST_06369,White Wagtail
TEST_06370,Northern Lapwing
TEST_06371,Indian Roller
TEST_06372,Common Myna
TEST_06373,Common Rosefinch
TEST_06374,Asian Green Bee-Eater
TEST_06375,Indian Grey Hornbill
TEST_06376,White-Breasted Waterhen
TEST_06377,Common Kingfisher
TEST_06378,Common Tailorbird
TEST_06379,Red-Wattled Lapwing
TEST_06380,Rufous Treepie
TEST_06381,Common Rosefinch
TEST_06382,Common Kingfisher
TEST_06383,Common Tailorbird
TEST_06384,Indian Grey Hornbill
TEST_06385,Indian Peacock
TEST_06386,Ruddy Shelduck
TEST_06387,Ruddy Shelduck
TEST_06388,Brown-Headed Barbet
TEST_06389,Forest Wagtail
TEST_06390,Indian Peacock
TEST_06391,Common Tailorbird
TEST_06392,Common Kingfisher
TEST_06393,White-Breasted Kingfisher
TEST_06394,Hoopoe
TEST_06395,Indian Grey Hornbill
TEST_06396,Common Myna
TEST_06397,Red-Wattled Lapwing
TEST_06398,Forest Wagtail
TEST_06399,White-Breasted Kingfisher
TEST_06400,White-Breasted Waterhen
TEST_06401,Asian Green Bee-Eater
TEST_06402,Indian Pitta
TEST_06403,White Wagtail
TEST_06404,Hoopoe
TEST_06405,Cattle Egret
TEST_06406,Common Rosefinch
TEST_06407,White Wagtail
TEST_06408,Hoopoe
TEST_06409,Sarus Crane
TEST_06410,Indian Grey Hornbill
TEST_06411,House Crow
TEST_06412,Rufous Treepie
TEST_06413,Common Myna
TEST_06414,Red-Wattled Lapwing
TEST_06415,White Wagtail
TEST_06416,Indian Grey Hornbill
TEST_06417,Red-Wattled Lapwing
TEST_06418,Forest Wagtail
TEST_06419,Common Tailorbird
TEST_06420,Indian Pitta
TEST_06421,Indian Peacock
TEST_06422,Common Myna
TEST_06423,Asian Green Bee-Eater
TEST_06424,Indian Roller
TEST_06425,Coppersmith Barbet
TEST_06426,White Wagtail
TEST_06427,Asian Green Bee-Eater
TEST_06428,White Wagtail
TEST_06429,House Crow
TEST_06430,Indian Peacock
TEST_06431,Common Myna
TEST_06432,Red-Wattled Lapwing
TEST_06433,Red-Wattled Lapwing
TEST_06434,Northern Lapwing
TEST_06435,Sarus Crane
TEST_06436,White-Breasted Waterhen
TEST_06437,Forest Wagtail
TEST_06438,Indian Grey Hornbill
TEST_06439,House Crow
TEST_06440,House Crow
TEST_06441,Ruddy Shelduck
TEST_06442,Northern Lapwing
TEST_06443,House Crow
TEST_06444,Cattle Egret
TEST_06445,Forest Wagtail
TEST_06446,Cattle Egret
TEST_06447,Brown-Headed Barbet
TEST_06448,Indian Roller
TEST_06449,Common Tailorbird
TEST_06450,Common Myna
TEST_06451,Indian Grey Hornbill
TEST_06452,Forest Wagtail
TEST_06453,Ruddy Shelduck
TEST_06454,Indian Roller
TEST_06455,Indian Roller
TEST_06456,Asian Green Bee-Eater
TEST_06457,Asian Green Bee-Eater
TEST_06458,White-Breasted Waterhen
TEST_06459,Sarus Crane
TEST_06460,Indian Roller
TEST_06461,White Wagtail
TEST_06462,Common Myna
TEST_06463,Coppersmith Barbet
TEST_06464,White-Breasted Waterhen
TEST_06465,White-Breasted Kingfisher
TEST_06466,Northern Lapwing
TEST_06467,White Wagtail
TEST_06468,Indian Grey Hornbill
TEST_06469,Jungle Babbler
TEST_06470,Common Tailorbird
TEST_06471,White-Breasted Waterhen
TEST_06472,White Wagtail
TEST_06473,Brown-Headed Barbet
TEST_06474,White-Breasted Waterhen
TEST_06475,Common Tailorbird
TEST_06476,White-Breasted Kingfisher
TEST_06477,Common Tailorbird
TEST_06478,Common Rosefinch
TEST_06479,Jungle Babbler
TEST_06480,Common Tailorbird
TEST_06481,Common Kingfisher
TEST_06482,Cattle Egret
TEST_06483,White-Breasted Waterhen
TEST_06484,Indian Peacock
TEST_06485,Common Rosefinch
TEST_06486,Common Kingfisher
TEST_06487,Coppersmith Barbet
TEST_06488,Cattle Egret
TEST_06489,House Crow
TEST_06490,Indian Peacock
TEST_06491,Ruddy Shelduck
TEST_06492,White Wagtail
TEST_06493,Indian Roller
TEST_06494,Asian Green Bee-Eater
TEST_06495,Indian Peacock
TEST_06496,Hoopoe
TEST_06497,Sarus Crane
TEST_06498,Brown-Headed Barbet
TEST_06499,Indian Roller
TEST_06500,Northern Lapwing
TEST_06501,Sarus Crane
TEST_06502,Indian Pitta
TEST_06503,White-Breasted Waterhen
TEST_06504,Sarus Crane
TEST_06505,Indian Roller
TEST_06506,White-Breasted Waterhen
TEST_06507,Red-Wattled Lapwing
TEST_06508,Indian Roller
TEST_06509,Indian Grey Hornbill
TEST_06510,Indian Roller
TEST_06511,Common Myna
TEST_06512,Asian Green Bee-Eater
TEST_06513,Hoopoe
TEST_06514,Common Kingfisher
TEST_06515,Cattle Egret
TEST_06516,Rufous Treepie
TEST_06517,Common Tailorbird
TEST_06518,Common Tailorbird
TEST_06519,Northern Lapwing
TEST_06520,Indian Peacock
TEST_06521,White Wagtail
TEST_06522,Brown-Headed Barbet
TEST_06523,Common Myna
TEST_06524,White-Breasted Waterhen
TEST_06525,Red-Wattled Lapwing
TEST_06526,Cattle Egret
TEST_06527,Gray Wagtail
TEST_06528,Northern Lapwing
TEST_06529,Common Myna
TEST_06530,Jungle Babbler
TEST_06531,Brown-Headed Barbet
TEST_06532,Gray Wagtail
TEST_06533,Coppersmith Barbet
TEST_06534,Asian Green Bee-Eater
TEST_06535,White Wagtail
TEST_06536,Hoopoe
TEST_06537,Rufous Treepie
TEST_06538,Cattle Egret
TEST_06539,White Wagtail
TEST_06540,Forest Wagtail
TEST_06541,Jungle Babbler
TEST_06542,Cattle Egret
TEST_06543,Coppersmith Barbet
TEST_06544,White Wagtail
TEST_06545,Ruddy Shelduck
TEST_06546,Indian Grey Hornbill
TEST_06547,White Wagtail
TEST_06548,Ruddy Shelduck
TEST_06549,Jungle Babbler
TEST_06550,White-Breasted Waterhen
TEST_06551,Forest Wagtail
TEST_06552,Common Tailorbird
TEST_06553,Indian Roller
TEST_06554,Common Kingfisher
TEST_06555,Northern Lapwing
TEST_06556,Gray Wagtail
TEST_06557,Indian Peacock
TEST_06558,Common Tailorbird
TEST_06559,Common Tailorbird
TEST_06560,Jungle Babbler
TEST_06561,Asian Green Bee-Eater
TEST_06562,Indian Peacock
TEST_06563,Forest Wagtail
TEST_06564,Ruddy Shelduck
TEST_06565,Brown-Headed Barbet
TEST_06566,Cattle Egret
TEST_06567,Red-Wattled Lapwing
TEST_06568,Ruddy Shelduck
TEST_06569,Coppersmith Barbet
TEST_06570,White-Breasted Kingfisher
TEST_06571,Red-Wattled Lapwing
TEST_06572,Common Tailorbird
TEST_06573,Ruddy Shelduck
TEST_06574,Northern Lapwing
TEST_06575,Gray Wagtail
TEST_06576,Indian Grey Hornbill
TEST_06577,Gray Wagtail
TEST_06578,Indian Grey Hornbill
TEST_06579,Jungle Babbler
TEST_06580,Common Tailorbird
TEST_06581,Common Kingfisher
TEST_06582,White Wagtail
TEST_06583,Red-Wattled Lapwing
TEST_06584,Brown-Headed Barbet
TEST_06585,Indian Grey Hornbill
TEST_06586,Sarus Crane
TEST_06587,White Wagtail
TEST_06588,Common Kingfisher
TEST_06589,Indian Peacock
TEST_06590,White Wagtail
TEST_06591,White Wagtail
TEST_06592,Common Tailorbird
TEST_06593,Hoopoe
TEST_06594,Common Kingfisher
TEST_06595,Indian Pitta
TEST_06596,Indian Peacock
TEST_06597,Hoopoe
TEST_06598,House Crow
TEST_06599,Coppersmith Barbet
TEST_06600,Red-Wattled Lapwing
TEST_06601,Common Kingfisher
TEST_06602,Hoopoe
TEST_06603,Indian Grey Hornbill
TEST_06604,Indian Peacock
TEST_06605,Forest Wagtail
TEST_06606,Cattle Egret
TEST_06607,House Crow
TEST_06608,Brown-Headed Barbet
TEST_06609,Indian Grey Hornbill
TEST_06610,Indian Roller
TEST_06611,Forest Wagtail
TEST_06612,Coppersmith Barbet
TEST_06613,White Wagtail
TEST_06614,White Wagtail
TEST_06615,Sarus Crane
TEST_06616,Sarus Crane
TEST_06617,White-Breasted Waterhen
TEST_06618,Indian Grey Hornbill
TEST_06619,Common Kingfisher
TEST_06620,Cattle Egret
TEST_06621,Asian Green Bee-Eater
TEST_06622,House Crow
TEST_06623,Gray Wagtail
TEST_06624,Brown-Headed Barbet
TEST_06625,Common Rosefinch
TEST_06626,Red-Wattled Lapwing
TEST_06627,Indian Roller
TEST_06628,Hoopoe
TEST_06629,Hoopoe
TEST_06630,Cattle Egret
TEST_06631,Common Kingfisher
TEST_06632,Common Kingfisher
TEST_06633,Common Tailorbird
TEST_06634,White Wagtail
TEST_06635,Gray Wagtail
TEST_06636,Brown-Headed Barbet
TEST_06637,White-Breasted Kingfisher
TEST_06638,Ruddy Shelduck
TEST_06639,Asian Green Bee-Eater
TEST_06640,Ruddy Shelduck
TEST_06641,Indian Grey Hornbill
TEST_06642,Indian Pitta
TEST_06643,Indian Roller
TEST_06644,Indian Roller
TEST_06645,Indian Grey Hornbill
TEST_06646,White-Breasted Waterhen
TEST_06647,Common Kingfisher
TEST_06648,Common Kingfisher
TEST_06649,White Wagtail
TEST_06650,White-Breasted Waterhen
TEST_06651,Common Myna
TEST_06652,Indian Peacock
TEST_06653,Brown-Headed Barbet
TEST_06654,Common Rosefinch
TEST_06655,Jungle Babbler
TEST_06656,White-Breasted Kingfisher
TEST_06657,House Crow
TEST_06658,Northern Lapwing
TEST_06659,Brown-Headed Barbet
TEST_06660,White-Breasted Kingfisher
TEST_06661,Sarus Crane
TEST_06662,Common Kingfisher
TEST_06663,Brown-Headed Barbet
TEST_06664,Hoopoe
TEST_06665,Indian Roller
TEST_06666,Hoopoe
TEST_06667,Brown-Headed Barbet
TEST_06668,Common Rosefinch
TEST_06669,White-Breasted Waterhen
TEST_06670,Asian Green Bee-Eater
TEST_06671,Brown-Headed Barbet
TEST_06672,Asian Green Bee-Eater
TEST_06673,Asian Green Bee-Eater
TEST_06674,Common Kingfisher
TEST_06675,Indian Peacock
TEST_06676,Indian Roller
TEST_06677,Northern Lapwing
TEST_06678,Jungle Babbler
TEST_06679,Asian Green Bee-Eater
TEST_06680,Cattle Egret
TEST_06681,Common Myna
TEST_06682,Asian Green Bee-Eater
TEST_06683,Indian Peacock
TEST_06684,Asian Green Bee-Eater
TEST_06685,Indian Peacock
TEST_06686,Common Tailorbird
TEST_06687,Northern Lapwing
TEST_06688,House Crow
TEST_06689,Common Rosefinch
TEST_06690,Ruddy Shelduck
TEST_06691,White Wagtail
TEST_06692,Red-Wattled Lapwing
TEST_06693,Indian Grey Hornbill
TEST_06694,Indian Roller
TEST_06695,Jungle Babbler
TEST_06696,Northern Lapwing
TEST_06697,Ruddy Shelduck
TEST_06698,Asian Green Bee-Eater
TEST_06699,Brown-Headed Barbet
TEST_06700,Rufous Treepie
TEST_06701,Northern Lapwing
TEST_06702,White Wagtail
TEST_06703,Indian Peacock
TEST_06704,Northern Lapwing
TEST_06705,Ruddy Shelduck
TEST_06706,Indian Grey Hornbill
TEST_06707,Red-Wattled Lapwing
TEST_06708,White-Breasted Waterhen
TEST_06709,Red-Wattled Lapwing
TEST_06710,Asian Green Bee-Eater
TEST_06711,Forest Wagtail
TEST_06712,Cattle Egret
TEST_06713,White Wagtail
TEST_06714,House Crow
TEST_06715,Gray Wagtail
TEST_06716,Indian Grey Hornbill
TEST_06717,Indian Pitta
TEST_06718,Northern Lapwing
TEST_06719,White-Breasted Kingfisher
TEST_06720,Northern Lapwing
TEST_06721,Cattle Egret
TEST_06722,Northern Lapwing
TEST_06723,Coppersmith Barbet
TEST_06724,Forest Wagtail
TEST_06725,Asian Green Bee-Eater
TEST_06726,Indian Grey Hornbill
TEST_06727,Asian Green Bee-Eater
TEST_06728,Forest Wagtail
TEST_06729,Sarus Crane
TEST_06730,Indian Roller
TEST_06731,Ruddy Shelduck
